year,Month,Day,Max at 7h (�F),Min at 7h  (�F),Max at 18h  (�F),Min at 18h  (�F),max temp,Min at 7h (�C),Max at 18h (�C),Min at 18h (�C)
1949,6,2,53.9,42.3,55.9,50.1,12.2,5.7,13.3,10.1
1949,6,3,53.1,50,57.2,52.1,11.7,10,14,11.2
1949,6,4,54.7,49.1,60.1,51.9,12.6,9.5,15.6,11.1
1949,6,5,54.7,41.3,60.2,53.4,12.6,5.2,15.7,11.9
1949,6,6,56.9,52,57.6,53.4,13.8,11.1,14.2,11.9
1949,6,7,56,53.1,61.2,53.4,13.3,11.7,16.2,11.9
1949,6,8,55.8,52,59.8,53.3,13.2,11.1,15.4,11.8
1949,6,9,58.3,46.1,60.2,54.2,14.6,7.8,15.7,12.3
1949,6,10,55.2,46.3,61.3,54.1,12.9,7.9,16.3,12.3
1949,6,11,60,56.1,66.4,59.1,15.6,13.4,19.1,15.1
1949,6,12,60.7,54.1,64.9,55.4,15.9,12.3,18.3,13
1949,6,13,56.9,53.7,59.4,53.2,13.8,12.1,15.2,11.8
1949,6,14,56.3,49.8,60.6,53.8,13.5,9.9,15.9,12.1
1949,6,15,55.9,50,60.6,54.1,13.3,10,15.9,12.3
1949,6,16,58.7,44.8,61.7,56.4,14.8,7.1,16.5,13.6
1949,6,17,59.1,56,62.3,55.1,15.1,13.3,16.8,12.8
1949,6,18,61.9,52,64.6,55,16.6,11.1,18.1,12.8
1949,6,19,60.1,50,64.6,56.1,15.6,10,18.1,13.4
1949,6,20,61.3,52,66.1,55.2,16.3,11.1,18.9,12.9
1949,6,21,63.1,51.3,67.1,59,17.3,10.7,19.5,15
1949,6,22,67.9,53.8,69.6,59.2,19.9,12.1,20.9,15.1
1949,6,23,67.1,56,67.7,61.3,19.5,13.3,19.8,16.3
1949,6,24,69.3,57.6,74.4,67.2,20.7,14.2,23.6,19.6
1949,6,25,69.1,57.1,72.4,66.4,20.6,13.9,22.4,19.1
1949,6,26,68.3,55,68.6,61.1,20.2,12.8,20.3,16.2
1949,6,27,63.7,62.2,68.4,61.4,17.6,16.8,20.2,16.3
1949,6,28,63.1,56.1,69.9,62.4,17.3,13.4,21.1,16.9
1949,6,29,65.1,52.3,68.4,63.3,18.4,11.3,20.2,17.4
1949,6,30,66.8,61.1,71.6,61.2,19.3,16.2,22,16.2
1949,7,1,64.5,53.6,67.4,58.4,18.1,12,19.7,14.7
1949,7,2,65.6,56,69.4,62.3,18.7,13.3,20.8,16.8
1949,7,3,65.6,62.1,71.2,64.7,18.7,16.7,21.8,18.2
1949,7,4,65.3,55.8,66.1,57.4,18.5,13.2,18.9,14.1
1949,7,5,59.9,52,66.1,59.2,15.5,11.1,18.9,15.1
1949,7,6,61.6,55,67.2,57.4,16.4,12.8,19.6,14.1
1949,7,7,59.7,52,67.1,59.3,15.4,11.1,19.5,15.2
1949,7,8,63.3,52.4,67.6,62.8,17.4,11.3,19.8,17.1
1949,7,9,63.2,57.1,68.4,62.5,17.3,13.9,20.2,16.9
1949,7,10,63.9,55.1,69.7,63.5,17.7,12.8,20.9,17.5
1949,7,11,64.4,56.1,70.6,63.6,18,13.4,21.4,17.6
1949,7,12,71.5,57.1,73.6,65.1,21.9,13.9,23.1,18.4
1949,7,13,65.9,62.1,69.4,63.4,18.8,16.7,20.8,17.4
1949,7,14,66.3,60,68.6,60.7,19.1,15.6,20.3,15.9
1949,7,15,61.3,58,66.1,57.4,16.3,14.4,18.9,14.1
1949,7,16,58.8,55.2,63.4,56.3,14.9,12.9,17.4,13.5
1949,7,17,57.1,54,61.6,56,13.9,12.2,16.4,13.3
1949,7,18,59.6,55,64.2,58.4,15.3,12.8,17.9,14.7
1949,7,19,60.1,54,65.1,59.4,15.6,12.2,18.4,15.2
1949,7,20,62.3,59.1,64.8,61.6,16.8,15.1,18.2,16.4
1949,7,21,64.1,59,69.2,61.7,17.8,15,20.7,16.5
1949,7,22,62.8,61,68.2,62.1,17.1,16.1,20.1,16.7
1949,7,23,66.1,60,69.4,61.8,18.9,15.6,20.8,16.6
1949,7,24,62.7,58.1,70.6,62.2,17.1,14.5,21.4,16.8
1949,7,25,64.9,57.2,68.4,63.4,18.3,14,20.2,17.4
1949,7,26,64.1,61,68.4,63.5,17.8,16.1,20.2,17.5
1949,7,27,66.1,62,71.9,62.4,18.9,16.7,22.2,16.9
1949,7,28,63.2,57,66.9,59.4,17.3,13.9,19.4,15.2
1949,7,29,60.3,55,66.4,58.3,15.7,12.8,19.1,14.6
1949,7,30,60.9,52,62.7,59.4,16.1,11.1,17.1,15.2
1949,7,31,62.2,60.1,66.9,58.7,16.8,15.6,19.4,14.8
1949,8,1,60.1,56,66,57.6,15.6,13.3,18.9,14.2
1949,8,2,60.6,55.1,64.4,57.3,15.9,12.8,18,14.1
1949,8,3,58,54.1,64.1,56.4,14.4,12.3,17.8,13.6
1949,8,4,57.9,51.2,62.7,57,14.4,10.7,17.1,13.9
1949,8,5,60.3,59.1,64.1,57.5,15.7,15.1,17.8,14.2
1949,8,6,58.3,53.1,63.2,57.2,14.6,11.7,17.3,14
1949,8,7,57.9,55,61.4,54.9,14.4,12.8,16.3,12.7
1949,8,8,57.9,50.1,62.1,55,14.4,10.1,16.7,12.8
1949,8,9,57.7,50,62.8,55.6,14.3,10,17.1,13.1
1949,8,10,56.2,48.4,61.3,55.7,13.4,9.1,16.3,13.2
1949,8,11,60.1,55,67.3,57.4,15.6,12.8,19.6,14.1
1949,8,12,59.1,53.1,63.2,58.4,15.1,11.7,17.3,14.7
1949,8,13,59.9,50.2,64.6,56,15.5,10.1,18.1,13.3
1949,8,14,59.2,50.8,65.2,53.6,15.1,10.4,18.4,12
1949,8,15,58.9,54,65.6,58.4,14.9,12.2,18.7,14.7
1949,8,16,61.9,56,65.6,57.4,16.6,13.3,18.7,14.1
1949,8,17,57.9,49.3,64.6,57.4,14.4,9.6,18.1,14.1
1949,8,18,65.3,59.2,71.6,65,18.5,15.1,22,18.3
1949,8,19,66.1,62,69.3,62.4,18.9,16.7,20.7,16.9
1949,8,20,65.9,61.2,68.8,61,18.8,16.2,20.4,16.1
1949,8,21,62.7,57.1,69.2,62,17.1,13.9,20.7,16.7
1949,8,22,63.1,57.2,66.9,60.4,17.3,14,19.4,15.8
1949,8,23,65.1,58.2,70.4,64.7,18.4,14.6,21.3,18.2
1949,8,24,65.3,58,68.6,61.8,18.5,14.4,20.3,16.6
1949,8,25,65.7,60.2,68.3,63,18.7,15.7,20.2,17.2
1949,8,26,63.7,60,72.4,62.8,17.6,15.6,22.4,17.1
1949,8,27,64.4,61.2,70.6,62.4,18,16.2,21.4,16.9
1949,8,28,62.9,57.2,66.1,61.9,17.2,14,18.9,16.6
1949,8,29,64.9,62.2,68.1,60.9,18.3,16.8,20.1,16.1
1949,8,30,61.3,54,65.6,59.1,16.3,12.2,18.7,15.1
1949,8,31,61.4,59,65.1,57.7,16.3,15,18.4,14.3
1949,9,1,58.1,49,64.6,57.4,14.5,9.4,18.1,14.1
1949,9,2,61.3,59,64.7,58.6,16.3,15,18.2,14.8
1949,9,3,62.3,58,66.4,60.3,16.8,14.4,19.1,15.7
1949,9,4,62.1,60,64.4,61.3,16.7,15.6,18,16.3
1949,9,5,62.5,59.8,65.6,57,16.9,15.4,18.7,13.9
1949,9,6,60.3,54.2,65.6,57.3,15.7,12.3,18.7,14.1
1949,9,7,58.1,52.2,65.3,57.2,14.5,11.2,18.5,14
1949,9,8,62.7,59,65.4,61.5,17.1,15,18.6,16.4
1949,9,9,62.1,58.3,65.9,60.8,16.7,14.6,18.8,16
1949,9,10,63.1,59,66.1,59.4,17.3,15,18.9,15.2
1949,9,11,62.3,54.2,71.4,60.7,16.8,12.3,21.9,15.9
1949,9,12,61.4,57.4,65.6,59.6,16.3,14.1,18.7,15.3
1949,9,13,61.9,59,62.9,60.4,16.6,15,17.2,15.8
1949,9,14,61.1,56,65.2,54.7,16.2,13.3,18.4,12.6
1949,9,15,57.3,53,64.6,55.8,14.1,11.7,18.1,13.2
1949,9,16,58.9,54,64.6,55,14.9,12.2,18.1,12.8
1949,9,17,56.5,49,64.6,56,13.6,9.4,18.1,13.3
1949,9,18,60.6,59.7,61.4,58.4,15.9,15.4,16.3,14.7
1949,9,19,60.1,57,63.1,59.7,15.6,13.9,17.3,15.4
1949,9,20,62.2,60,65.3,59.4,16.8,15.6,18.5,15.2
1949,9,21,60.4,57,62.4,58,15.8,13.9,16.9,14.4
1949,9,22,61.3,57.2,65.6,60,16.3,14,18.7,15.6
1949,9,23,60.9,58,64.8,58.9,16.1,14.4,18.2,14.9
1949,9,24,60.7,56.8,65.1,59.8,15.9,13.8,18.4,15.4
1949,9,25,63.1,58.1,66.4,58.3,17.3,14.5,19.1,14.6
1949,9,26,59.3,51,65.1,54.7,15.2,10.6,18.4,12.6
1949,9,27,58.1,53,67.6,57,14.5,11.7,19.8,13.9
1949,9,28,61.9,57,65.4,60.8,16.6,13.9,18.6,16
1949,9,29,61.3,60,64.4,60.2,16.3,15.6,18,15.7
1949,9,30,60.8,52,62.6,50.1,16,11.1,17,10.1
1949,10,1,50.8,46.3,59.7,49.1,10.4,7.9,15.4,9.5
1949,10,2,57.8,53.2,62.9,57.2,14.3,11.8,17.2,14
1949,10,3,60.7,57.2,64.8,59.4,15.9,14,18.2,15.2
1949,10,4,62.3,59,65.6,59.8,16.8,15,18.7,15.4
1949,10,5,62.3,60.2,65.4,61.3,16.8,15.7,18.6,16.3
1949,10,6,62.7,61.2,63.4,60.6,17.1,16.2,17.4,15.9
1949,10,7,61.9,59.2,63.6,60.5,16.6,15.1,17.6,15.8
1949,10,8,62.1,59.2,65.1,60.2,16.7,15.1,18.4,15.7
1949,10,9,62.7,57.1,65.4,55.3,17.1,13.9,18.6,12.9
1949,10,10,61.5,55,63.6,59.9,16.4,12.8,17.6,15.5
1949,10,11,62.4,60,64.4,57.4,16.9,15.6,18,14.1
1949,10,12,62.6,58,65.3,61.2,17,14.4,18.5,16.2
1949,10,13,62.1,61,64.6,61.1,16.7,16.1,18.1,16.2
1949,10,14,63.2,60,64.4,59.1,17.3,15.6,18,15.1
1949,10,15,61.8,57.2,62.7,54.4,16.6,14,17.1,12.4
1949,10,16,58.9,52,59.8,51.1,14.9,11.1,15.4,10.6
1949,10,17,52,48.1,57.4,50.6,11.1,8.9,14.1,10.3
1949,10,18,56.8,54,56.6,49.1,13.8,12.2,13.7,9.5
1949,10,19,49.7,47.2,54.7,48.4,9.8,8.4,12.6,9.1
1949,10,20,50.9,47,53.1,46.1,10.5,8.3,11.7,7.8
1949,10,21,47.7,43,55.2,46.9,8.7,6.1,12.9,8.3
1949,10,22,47.7,44,52.6,45.1,8.7,6.7,11.4,7.3
1949,10,23,48.4,44.4,52.6,44.3,9.1,6.9,11.4,6.8
1949,10,24,47.1,45,55.4,46.1,8.4,7.2,13,7.8
1949,10,25,57.4,49.2,58.4,44.4,14.1,9.6,14.7,6.9
1949,10,26,46,44.3,49.6,42.4,7.8,6.8,9.8,5.8
1949,10,27,43.2,36.8,53.2,40,6.2,2.7,11.8,4.4
1949,10,28,54.7,53,55,42.5,12.6,11.7,12.8,5.8
1949,10,29,43.4,37,55,40,6.3,2.8,12.8,4.4
1949,10,30,54.4,53,57.7,52.6,12.4,11.7,14.3,11.4
1949,10,31,55.2,51.9,55.6,53,12.9,11.1,13.1,11.7
1949,11,1,54.2,53,56.6,52.1,12.3,11.7,13.7,11.2
1949,11,2,53.1,51.3,55.6,51.2,11.7,10.7,13.1,10.7
1949,11,3,54.9,52,56.9,51.8,12.7,11.1,13.8,11
1949,11,4,55.7,50.8,56.4,54.4,13.2,10.4,13.6,12.4
1949,11,5,55.7,46.3,49.6,41.3,13.2,7.9,9.8,5.2
1949,11,6,44.7,40.4,50.6,42.4,7.1,4.7,10.3,5.8
1949,11,7,45.1,42,49.8,44.1,7.3,5.6,9.9,6.7
1949,11,8,46.6,45.2,51.6,45.4,8.1,7.3,10.9,7.4
1949,11,9,52.9,50,56.6,50.1,11.6,10,13.7,10.1
1949,11,10,50.9,48,54.6,48,10.5,8.9,12.6,8.9
1949,11,11,55.6,47.4,56.7,52.1,13.1,8.6,13.7,11.2
1949,11,12,53,46,51.6,43.8,11.7,7.8,10.9,6.6
1949,11,13,48.1,42,53.7,46.6,8.9,5.6,12.1,8.1
1949,11,14,48.7,46.2,53.6,48.1,9.3,7.9,12,8.9
1949,11,15,53.4,52,54.7,52.2,11.9,11.1,12.6,11.2
1949,11,16,53.8,43.8,54.1,45.4,12.1,6.6,12.3,7.4
1949,11,17,50.9,49.8,51.9,42.6,10.5,9.9,11.1,5.9
1949,11,18,43.4,37,51.1,37,6.3,2.8,10.6,2.8
1949,11,19,44,35,51.6,35.5,6.7,1.7,10.9,1.9
1949,11,20,48.7,39.1,53.2,48.1,9.3,3.9,11.8,8.9
1949,11,21,50.7,48,50.8,44.6,10.4,8.9,10.4,7
1949,11,22,46.9,44.1,52.6,45.1,8.3,6.7,11.4,7.3
1949,11,23,46.3,40.1,49.1,39.4,7.9,4.5,9.5,4.1
1949,11,24,44.1,41,49.1,42.3,6.7,5,9.5,5.7
1949,11,25,45,42,46.7,42.6,7.2,5.6,8.2,5.9
1949,11,26,46.2,43.1,48.9,45.1,7.9,6.2,9.4,7.3
1949,11,27,46.4,43.1,48.1,43.3,8,6.2,8.9,6.3
1949,11,28,45,37.3,45.6,37.5,7.2,2.9,7.6,3.1
1949,11,29,42.1,39.1,51.4,41.1,5.6,3.9,10.8,5.1
1949,11,30,47.2,43.1,50.6,46.1,8.4,6.2,10.3,7.8
1949,12,1,49.1,45.2,50.3,44.1,9.5,7.3,10.2,6.7
1949,12,2,45.8,40,49.4,40.8,7.7,4.4,9.7,4.9
1949,12,3,54,48.8,54.6,52.2,12.2,9.3,12.6,11.2
1949,12,4,53.2,43,50.1,43.2,11.8,6.1,10.1,6.2
1949,12,5,49.1,45.2,49.7,45.3,9.5,7.3,9.8,7.4
1949,12,6,52.3,45.3,54.6,50.8,11.3,7.4,12.6,10.4
1949,12,7,53.1,50.2,54.4,42.7,11.7,10.1,12.4,5.9
1949,12,8,43,37.8,42.2,36,6.1,3.2,5.7,2.2
1949,12,9,37.8,32.2,43.4,37.1,3.2,0.1,6.3,2.8
1949,12,10,41.4,35.7,40.8,35,5.2,2.1,4.9,1.7
1949,12,11,37.8,33.6,42.7,33.8,3.2,0.9,5.9,1
1949,12,12,43.2,40,50,42.8,6.2,4.4,10,6
1949,12,13,51.4,48.8,51.4,42.7,10.8,9.3,10.8,5.9
1949,12,14,43.1,39,50.6,42,6.2,3.9,10.3,5.6
1949,12,15,46.9,40.1,46.8,40.5,8.3,4.5,8.2,4.7
1949,12,16,49.8,42.2,54.4,49.1,9.9,5.7,12.4,9.5
1949,12,17,50.9,42.2,43.6,39,10.5,5.7,6.4,3.9
1949,12,18,46.1,40,53.4,45.3,7.8,4.4,11.9,7.4
1949,12,19,49.3,41.6,44.8,37.6,9.6,5.3,7.1,3.1
1949,12,20,47.1,37.4,45.2,38,8.4,3,7.3,3.3
1949,12,21,38.6,36,48.6,37.8,3.7,2.2,9.2,3.2
1949,12,22,50.5,48.3,53,50,10.3,9.1,11.7,10
1949,12,23,50.9,49.1,51.6,48.4,10.5,9.5,10.9,9.1
1949,12,24,49.6,48.1,50.6,48.3,9.8,8.9,10.3,9.1
1949,12,25,50.9,48.1,52.6,50.1,10.5,8.9,11.4,10.1
1949,12,26,53.2,51.2,53.7,51.4,11.8,10.7,12.1,10.8
1949,12,27,52.8,50.4,53.6,50.4,11.6,10.2,12,10.2
1949,12,28,51.5,50.2,52.7,50.1,10.8,10.1,11.5,10.1
1949,12,29,50.8,49.2,50.6,48.2,10.4,9.6,10.3,9
1949,12,30,50.1,48.4,50.8,49.2,10.1,9.1,10.4,9.6
1949,12,31,49.9,41.3,49.9,40.3,9.9,5.2,9.9,4.6
1950,1,1,49.3,40.4,51.9,48.5,9.6,4.7,11.1,9.2
1950,1,2,51.2,50,54.6,50.1,10.7,10,12.6,10.1
1950,1,3,51.4,48.2,53.7,48.7,10.8,9,12.1,9.3
1950,1,4,49.8,47.3,50.8,47.4,9.9,8.5,10.4,8.6
1950,1,5,51.2,47.3,51.3,38.8,10.7,8.5,10.7,3.8
1950,1,6,49.1,40.6,51.3,48.3,9.5,4.8,10.7,9.1
1950,1,7,51.4,49,52,50,10.8,9.4,11.1,10
1950,1,8,52.2,50.8,53,51.4,11.2,10.4,11.7,10.8
1950,1,9,54,50,51.4,46.3,12.2,10,10.8,7.9
1950,1,10,52.4,49,52.6,50.1,11.3,9.4,11.4,10.1
1950,1,11,52.3,50.1,53.6,46.9,11.3,10.1,12,8.3
1950,1,12,48.8,37.3,51.1,48.1,9.3,2.9,10.6,8.9
1950,1,13,50.8,46.2,48.9,45,10.4,7.9,9.4,7.2
1950,1,14,51.7,43,52.6,50.4,10.9,6.1,11.4,10.2
1950,1,15,51.1,49,49.7,43.4,10.6,9.4,9.8,6.3
1950,1,16,44.2,40,47.6,39.5,6.8,4.4,8.7,4.2
1950,1,17,45.4,43,48.9,40.4,7.4,6.1,9.4,4.7
1950,1,18,42.3,40.1,45.8,39.4,5.7,4.5,7.7,4.1
1950,1,19,46.1,39,47.7,43.1,7.8,3.9,8.7,6.2
1950,1,20,44.3,41,44.4,35,6.8,5,6.9,1.7
1950,1,21,38.5,34.8,42.2,37.4,3.6,1.6,5.7,3
1950,1,22,43.2,40.1,45.9,38.7,6.2,4.5,7.7,3.7
1950,1,23,44.6,44,45.7,42.4,7,6.7,7.6,5.8
1950,1,24,43.4,39,42.6,31.3,6.3,3.9,5.9,-0.4
1950,1,25,34.6,29,40.3,29.4,1.4,-1.7,4.6,-1.4
1950,1,26,47.7,36.1,48.6,45.4,8.7,2.3,9.2,7.4
1950,1,27,48.2,47,49.6,46.9,9,8.3,9.8,8.3
1950,1,28,47.4,44,45.8,43,8.6,6.7,7.7,6.1
1950,1,29,44.9,42,49.2,44.1,7.2,5.6,9.6,6.7
1950,1,30,45.9,40,49.1,39.2,7.7,4.4,9.5,4
1950,1,31,39.8,31.3,44.4,32.3,4.3,-0.4,6.9,0.2
1950,2,1,49.3,36,50.8,38.1,9.6,2.2,10.4,3.4
1950,2,2,47.4,39.3,50.3,43.1,8.6,4.1,10.2,6.2
1950,2,3,44.3,42.4,47.4,40,6.8,5.8,8.6,4.4
1950,2,4,44.6,37.4,43.3,37.6,7,3,6.3,3.1
1950,2,5,45.3,30.8,46.4,42.9,7.4,-0.7,8,6.1
1950,2,6,44.3,38.1,46.6,38.2,6.8,3.4,8.1,3.4
1950,2,7,49.5,39.2,51.6,42.4,9.7,4,10.9,5.8
1950,2,8,43.4,34,40.3,35,6.3,1.1,4.6,1.7
1950,2,9,50.6,37,53.2,50.1,10.3,2.8,11.8,10.1
1950,2,10,52.9,50.8,51.6,39.2,11.6,10.4,10.9,4
1950,2,11,46.2,42,46.7,42,7.9,5.6,8.2,5.6
1950,2,12,45.6,40,48.4,39.3,7.6,4.4,9.1,4.1
1950,2,13,41.2,35,45.7,39.2,5.1,1.7,7.6,4
1950,2,14,40.6,39,51.6,39.4,4.8,3.9,10.9,4.1
1950,2,15,51.6,49.2,52.2,50.6,10.9,9.6,11.2,10.3
1950,2,16,51.5,50,53,50.4,10.8,10,11.7,10.2
1950,2,17,51.3,50,52.7,50.1,10.7,10,11.5,10.1
1950,2,18,51.4,47,52.1,43.5,10.8,8.3,11.2,6.4
1950,2,19,47.9,39.4,50.6,47.4,8.8,4.1,10.3,8.6
1950,2,20,49.8,45,51.3,45,9.9,7.2,10.7,7.2
1950,2,21,43.4,37.1,47.1,37.6,6.3,2.8,8.4,3.1
1950,2,22,47.4,44.3,49.4,46.9,8.6,6.8,9.7,8.3
1950,2,23,49.1,47,50.4,48.4,9.5,8.3,10.2,9.1
1950,2,24,49.3,47.1,50.4,45.3,9.6,8.4,10.2,7.4
1950,2,25,46,39.2,45.4,37,7.8,4,7.4,2.8
1950,2,26,37.2,31,44.2,35,2.9,-0.6,6.8,1.7
1950,2,27,45.7,40.6,48.7,45.1,7.6,4.8,9.3,7.3
1950,2,28,46.9,34,47.6,38.1,8.3,1.1,8.7,3.4
1950,3,1,46.3,35,48.6,45,7.9,1.7,9.2,7.2
1950,3,2,48.9,47,51.4,48.3,9.4,8.3,10.8,9.1
1950,3,3,50.3,49.2,53.9,45,10.2,9.6,12.2,7.2
1950,3,4,45.4,40,54.4,45,7.4,4.4,12.4,7.2
1950,3,5,48.3,39.2,47.4,40.4,9.1,4,8.6,4.7
1950,3,6,46.4,44.1,48.6,45.1,8,6.7,9.2,7.3
1950,3,7,49.1,46.1,52.4,48.9,9.5,7.8,11.3,9.4
1950,3,8,49.2,48.1,52.4,48.7,9.6,8.9,11.3,9.3
1950,3,9,49.4,48,53.9,47.4,9.7,8.9,12.2,8.6
1950,3,10,48.8,39.8,49.7,43.5,9.3,4.3,9.8,6.4
1950,3,11,45.8,40.2,50.6,44.3,7.7,4.6,10.3,6.8
1950,3,12,48,45,50.4,45.6,8.9,7.2,10.2,7.6
1950,3,13,46.4,39.8,47.4,43.4,8,4.3,8.6,6.3
1950,3,14,49.1,46.2,49.7,47.4,9.5,7.9,9.8,8.6
1950,3,15,50.7,47.2,51.6,47.3,10.4,8.4,10.9,8.5
1950,3,16,50.4,45.8,52.1,49,10.2,7.7,11.2,9.4
1950,3,17,50.3,46,51.6,45.3,10.2,7.8,10.9,7.4
1950,3,18,48.2,46,47.6,44.6,9,7.8,8.7,7
1950,3,19,48.6,44.3,52.4,48.1,9.2,6.8,11.3,8.9
1950,3,20,50.1,47,51.7,48.1,10.1,8.3,10.9,8.9
1950,3,21,49.9,42.4,52.7,49,9.9,5.8,11.5,9.4
1950,3,22,50.7,49.1,54,48,10.4,9.5,12.2,8.9
1950,3,23,46.7,42.3,53.4,44.3,8.2,5.7,11.9,6.8
1950,3,24,48.6,41.5,54.6,47.7,9.2,5.3,12.6,8.7
1950,3,25,50.4,47.6,52.4,48.4,10.2,8.7,11.3,9.1
1950,3,26,51.4,47.4,53.2,45.4,10.8,8.6,11.8,7.4
1950,3,27,47.4,42.4,55.4,46.7,8.6,5.8,13,8.2
1950,3,28,47.3,42.1,52.4,42.5,8.5,5.6,11.3,5.8
1950,3,29,45.1,42,54.4,44.5,7.3,5.6,12.4,6.9
1950,3,30,50.3,43.1,52.7,47.1,10.2,6.2,11.5,8.4
1950,3,31,49.4,46,53.6,47.7,9.7,7.8,12,8.7
1950,4,1,52.9,50,58,50,11.6,10,14.4,10
1950,4,2,51.3,44,51.7,46,10.7,6.7,10.9,7.8
1950,4,3,47.8,43,52.7,46.4,8.8,6.1,11.5,8
1950,4,4,48.3,45.1,51.7,45.2,9.1,7.3,10.9,7.3
1950,4,5,47.8,44.1,51.8,47.2,8.8,6.7,11,8.4
1950,4,6,50.4,45.8,52.6,49.3,10.2,7.7,11.4,9.6
1950,4,7,50.3,49,52.6,48.4,10.2,9.4,11.4,9.1
1950,4,8,51.1,42,53.4,46.8,10.6,5.6,11.9,8.2
1950,4,9,47.4,41.3,49.7,43.7,8.6,5.2,9.8,6.5
1950,4,10,53.8,43.1,55.1,44.3,12.1,6.2,12.8,6.8
1950,4,11,46.3,39.1,51.4,42.1,7.9,3.9,10.8,5.6
1950,4,12,44.8,39.3,49.4,43.7,7.1,4.1,9.7,6.5
1950,4,13,45.9,39,49.7,41.9,7.7,3.9,9.8,5.5
1950,4,14,43.4,35.3,51.4,42.5,6.3,1.8,10.8,5.8
1950,4,15,46.1,37,51.6,45.4,7.8,2.8,10.9,7.4
1950,4,16,48.7,46,50,48.3,9.3,7.8,10,9.1
1950,4,17,49.2,45.1,50.3,46.3,9.6,7.3,10.2,7.9
1950,4,18,49.1,43.2,54.7,48.4,9.5,6.2,12.6,9.1
1950,4,19,49.2,44.1,57.9,47.4,9.6,6.7,14.4,8.6
1950,4,20,49.9,40.1,52.6,49.3,9.9,4.5,11.4,9.6
1950,4,21,50.8,43.7,55.3,49.6,10.4,6.5,12.9,9.8
1950,4,22,51.2,40.3,55.7,50.1,10.7,4.6,13.2,10.1
1950,4,23,50.9,43.1,52.4,47.3,10.5,6.2,11.3,8.5
1950,4,24,48.3,42,48.7,43.4,9.1,5.6,9.3,6.3
1950,4,25,43.9,39.1,48.4,40.3,6.6,3.9,9.1,4.6
1950,4,26,48.9,36.3,53.6,46.4,9.4,2.4,12,8
1950,4,27,47.3,40,52.6,47,8.5,4.4,11.4,8.3
1950,4,28,49.9,48,57.4,49.3,9.9,8.9,14.1,9.6
1950,4,29,53.3,51,57.4,50.5,11.8,10.6,14.1,10.3
1950,4,30,51.9,50,53.4,50.5,11.1,10,11.9,10.3
1950,5,1,52.8,50,56.4,50.5,11.6,10,13.6,10.3
1950,5,2,51.9,45,57.4,49.3,11.1,7.2,14.1,9.6
1950,5,3,51.6,47.2,55.4,51.2,10.9,8.4,13,10.7
1950,5,4,54.9,46.1,57.4,53.5,12.7,7.8,14.1,11.9
1950,5,5,55,50,54.7,50.4,12.8,10,12.6,10.2
1950,5,6,52.2,48.1,59.4,51.4,11.2,8.9,15.2,10.8
1950,5,7,54.6,48.1,61.7,52.6,12.6,8.9,16.5,11.4
1950,5,8,54.8,45,68.4,53.8,12.7,7.2,20.2,12.1
1950,5,9,55.7,50,55.8,51.4,13.2,10,13.2,10.8
1950,5,10,57.3,48,61.4,56.2,14.1,8.9,16.3,13.4
1950,5,11,60.7,55,66.7,57.3,15.9,12.8,19.3,14.1
1950,5,12,60.2,54,66.3,58.4,15.7,12.2,19.1,14.7
1950,5,13,62.3,55.1,69.6,59.1,16.8,12.8,20.9,15.1
1950,5,14,62.1,55.1,66.6,55.3,16.7,12.8,19.2,12.9
1950,5,15,56.3,49.1,56.7,47.2,13.5,9.5,13.7,8.4
1950,5,16,48.7,45,52.3,42.2,9.3,7.2,11.3,5.7
1950,5,17,50.2,39.3,53.7,49.3,10.1,4.1,12.1,9.6
1950,5,18,51.1,47,53.8,49,10.6,8.3,12.1,9.4
1950,5,19,49.3,45,54.8,44.2,9.6,7.2,12.7,6.8
1950,5,20,49.6,41.1,57.4,48.9,9.8,5.1,14.1,9.4
1950,5,21,54.2,48,56.8,51.6,12.3,8.9,13.8,10.9
1950,5,22,55.6,52,58.6,53.4,13.1,11.1,14.8,11.9
1950,5,23,55.5,50,56.2,48.7,13.1,10,13.4,9.3
1950,5,24,52.5,46.6,55.3,50.4,11.4,8.1,12.9,10.2
1950,5,25,51.3,48.1,56.7,49.5,10.7,8.9,13.7,9.7
1950,5,26,52.3,48.4,59.6,51.4,11.3,9.1,15.3,10.8
1950,5,27,53.3,48.8,56.7,49.7,11.8,9.3,13.7,9.8
1950,5,28,55.3,50.1,60.6,54.3,12.9,10.1,15.9,12.4
1950,5,29,58.9,51.2,63.4,55.3,14.9,10.7,17.4,12.9
1950,5,30,57.3,48.3,62.7,54.3,14.1,9.1,17.1,12.4
1950,5,31,55.5,47.2,62.1,54.2,13.1,8.4,16.7,12.3
1950,6,1,57.3,50.1,61.6,55.3,14.1,10.1,16.4,12.9
1950,6,2,58.7,55,62.7,56.2,14.8,12.8,17.1,13.4
1950,6,3,57.1,55.8,58.8,56,13.9,13.2,14.9,13.3
1950,6,4,56.9,55,59.4,55.2,13.8,12.8,15.2,12.9
1950,6,5,56.3,52,67.4,55.2,13.5,11.1,19.7,12.9
1950,6,6,65.9,59.8,66.7,57.3,18.8,15.4,19.3,14.1
1950,6,7,58.2,55.8,61.2,57.2,14.6,13.2,16.2,14
1950,6,8,59.9,56.2,66.3,55.1,15.5,13.4,19.1,12.8
1950,6,9,56.8,47.1,61.8,56.1,13.8,8.4,16.6,13.4
